"pix","year","for_age_2003","for_con_2003","for_pro","elev","p1_trend","p1_trend_slope","trend_20yrs","delta_for_age_lag3","delta_for_con_lag3","delta_cmi_sm_lag3","delta_dd5_wt_lag3","avg_for_age","avg_for_con","avg_cmi_sm","avg_dd5_wt","min_cmi_sm","min_dd5_wt","max_cmi_sm","max_dd5_wt","delta_for_age_lag2","delta_for_con_lag2","delta_cmi_sm_lag2","delta_dd5_wt_lag2","delta_for_age_lag1","delta_for_con_lag1","delta_cmi_sm_lag1","delta_dd5_wt_lag1","delta_for_age","delta_for_con","delta_cmi_sm","delta_dd5_wt","fire","harv","insc","gfc","canlad","abio","count_brk_neg","sum_brk_magnitude_neg","avg_brk_magnitude_neg","count_brk_pos","sum_brk_magnitude_pos","avg_brk_magnitude_pos","cmi_sm_nrange","dd5_wt_nrange","min_cmi_sm_rel","max_cmi_sm_rel","min_dd5_wt_rel","max_dd5_wt_rel","map_nrange","mat_nrange","min_map_rel","max_map_rel","min_mat_rel","max_mat_rel","cmi_sm_cv","dd5_wt_cv","cmi_sm_cqv","dd5_wt_cqv","cmi_sm_nrange30","min_cmi_sm_rel30","max_cmi_sm_rel30","dd5_wt_nrange30","min_dd5_wt_rel30","max_dd5_wt_rel30","map_nrange30","min_map_rel30","max_map_rel30","mat_nrange30","min_mat_rel30","max_mat_rel30","cmi_sm_nrange30_reg","min_cmi_sm_rel30_reg","max_cmi_sm_rel30_reg","dd5_wt_nrange30_reg","min_dd5_wt_rel30_reg","max_dd5_wt_rel30_reg","map_nrange30_reg","min_map_rel30_reg","max_map_rel30_reg","mat_nrange30_reg","min_mat_rel30_reg","max_mat_rel30_reg","cmi_sm_rel30","dd5_wt_rel30","cmi_sm_rel30_reg","dd5_wt_rel30_reg","canlad_factor"
108886,2003,77.249,69.725,0,248.573,1,3.313,1,,,-6.125,-1,82.459,66.765,-5.692,5.4,-15.458,4,-0.369,8,5.21,-2.961,5.59,1,2.605,-1.481,4.839,-5,10.421,-5.92,4.004,4,,0,0,0,0,0,0,0,0,0,0,0,-2.651,0.741,2.716,0.065,0.741,1.481,0.251,0.389,0.894,1.145,0.841,1.229,0.915,0.277,-0.39,0.2,3.558,-3.645,-0.087,1.013,1.013,2.026,0.251,0.896,1.148,0.44,0.951,1.391,-6.922,7.091,0.169,1.067,1.067,2.133,0.233,0.83,1.063,0.475,1.028,1.503,-0.342075270961836,0.367652161983262,2.611,1.44,"0"
449002,2003,87.35,32.969,0,403.71,1,3.121,5,,,-13.017,0,86.52,37.071,-4.433,7.552,-10.067,6,-1.375,11,-0.83,4.102,4.381,2,-0.415,2.051,-1.614,-4,-1.66,8.204,5.158,5,,0,0,0,0,0,0,0,0,0,0,0,-1.961,0.662,2.271,0.31,0.794,1.457,0.182,0.404,0.916,1.098,0.824,1.228,0.764,0.245,-0.639,0.128,3.26,-3.776,-0.516,1.25,1.5,2.75,0.19,0.954,1.143,0.454,0.926,1.38,-3.987,4.618,0.631,1.333,1.6,2.933,0.186,0.937,1.124,0.488,0.996,1.485,-0.66260297692707,0.888,2.033,2.014,"0"
295804,2003,,,1,484.189,1,5.382,1,,,-11.053,0,,,-2.565,5.8,-9.858,5,1.956,8,,,3.74,2,,,1.683,-2.753,,,5.687,3,,0,0,0,0,0,0,0,0,0,0,0,-4.606,0.517,3.843,-0.763,0.862,1.379,0.198,0.49,0.913,1.111,0.79,1.281,1.599,0.201,-1.137,0.091,14.433,-12.043,2.39,0.799,1.332,2.132,0.203,0.935,1.138,0.57,0.919,1.488,-5.419,4.522,-0.897,0.8,1.333,2.133,0.206,0.946,1.152,0.492,0.794,1.286,-2.13357440418587,0.545382404746217,1.177,1.547,"0"
309219,2003,88.946,32.437,0,424.176,1,3.295,,,,-10.916,0,88.761,33.926,-3.397,6.04,-10.79,5,1.068,8.239,-0.185,1.489,4.442,2,-0.092,0.745,1.316,-3.031,-0.37,2.978,5.463,3.239,,0,0,0,0,0,0,0,0,0,0,0,-3.491,0.536,3.176,-0.314,0.828,1.364,0.205,0.456,0.911,1.116,0.806,1.261,1.21,0.196,-0.741,0.091,6.8,-6.187,0.612,0.81,1.25,2.06,0.21,0.933,1.144,0.518,0.916,1.434,-5.439,4.95,-0.49,0.864,1.333,2.197,0.206,0.913,1.119,0.489,0.865,1.354,-0.947916747909329,0.51,1.558,1.611,"0"
319493,2003,86.31,36.675,0,414.122,1,4.078,5,,,-11.08,0,85.553,34.846,-3.511,6.2,-10.73,5,0.82,9,-0.757,-1.83,4.382,2,-0.379,-0.915,1.081,-3.16,-1.514,-3.659,5.436,4,,0,1,0,0,0,0,0,0,0,0,0,-3.29,0.645,3.056,-0.234,0.806,1.452,0.204,0.435,0.911,1.115,0.814,1.249,1.146,0.237,-0.69,0.091,6.245,-5.801,0.443,1,1.25,2.25,0.209,0.934,1.144,0.501,0.937,1.438,-5.298,4.922,-0.376,1.067,1.333,2.4,0.204,0.91,1.114,0.478,0.894,1.372,-0.898258590562915,0.55,1.611,1.653,"0"
306157,2003,83.193,38.417,0,397.123,1,4.04,,,,-10.715,0,83.593,38.149,-3.837,6.058,-11.384,5,0.708,8.289,0.401,-0.268,4.8,2,0.2,-0.134,1.404,-3.07,0.801,-0.535,5.38,3.289,,0,0,0,0,0,0,0,0,0,0,0,-3.151,0.543,2.967,-0.185,0.825,1.368,0.21,0.433,0.909,1.119,0.814,1.247,1.088,0.198,-0.622,0.091,5.363,-5.049,0.314,0.822,1.25,2.072,0.215,0.931,1.146,0.496,0.932,1.429,-5.547,5.222,-0.325,0.877,1.333,2.21,0.206,0.894,1.1,0.48,0.902,1.382,-0.701725104507745,0.5145,1.76,1.615,"0"
460060,2003,116.663,13.314,0,401.873,1,3.752,,,,-11.739,-0.947,104.85,13.328,-4.769,8.011,-8.619,6,-1.479,12,-11.812,0.014,2.722,2.053,-5.906,0.007,1.248,-6.744,-23.626,0.028,3.213,5.947,,0,0,0,0,0,0,0,0,0,0,0,-1.497,0.749,1.807,0.31,0.749,1.498,0.183,0.371,0.918,1.101,0.834,1.205,0.523,0.272,-0.34,0.139,2.431,-2.935,-0.504,1.2,1.2,2.4,0.191,0.959,1.15,0.414,0.931,1.346,-3.275,3.954,0.678,1.6,1.6,3.2,0.204,1.026,1.23,0.478,1.075,1.553,-0.623728029572632,0.6022,2.188,2.136,"0"
25514,2003,89.342,55.819,0,322.902,1,3.958,1,,,-5.719,0,90.316,54.636,-4.247,4.6,-14.063,4,1.055,6,0.975,-1.184,4.908,2,0.488,-0.592,6.478,-3,1.949,-2.367,3.944,2,,0,0,0,0,0,0,0,0,0,0,0,-3.56,0.435,3.311,-0.248,0.87,1.304,0.24,0.455,0.898,1.138,0.808,1.263,1.214,0.174,-0.329,0.111,6.07,-5.646,0.424,0.667,1.333,2,0.239,0.897,1.137,0.529,0.941,1.471,-6.935,6.451,-0.484,0.533,1.067,1.6,0.231,0.864,1.094,0.475,0.844,1.319,-0.705119461107016,0.533333333333333,1.948,1.227,"0"
265851,2003,67.907,36.995,1,452.409,1,3.749,,,,-10.676,0,66,38.517,-2.871,6.2,-9.685,5,1.691,9,-1.908,1.522,2.663,2,-0.954,0.761,3.561,-4,-3.815,3.045,5.51,4,,0,0,0,0,0,0,0,0,0,0,0,-3.962,0.645,3.373,-0.589,0.806,1.452,0.173,0.441,0.919,1.092,0.809,1.25,1.334,0.237,-0.577,0.091,10.979,-9.347,1.632,1,1.25,2.25,0.179,0.948,1.127,0.5,0.917,1.417,-5.218,4.443,-0.776,1.067,1.333,2.4,0.188,0.998,1.186,0.475,0.871,1.346,-1.77085830487445,0.55,1.317,1.653,"0"
346313,2003,81.406,14.522,0,415.753,1,4.105,,,,-11.076,0,89.74,16.619,-4.125,6.211,-11.528,5,0.277,9,8.335,2.098,5.987,2,4.168,1.049,0.676,-4,16.668,4.194,5.056,4,,0,0,0,0,0,0,0,0,0,0,0,-2.862,0.644,2.795,-0.067,0.805,1.449,0.211,0.426,0.909,1.12,0.821,1.247,0.981,0.236,-0.458,0.096,4.372,-4.27,0.103,1,1.25,2.25,0.217,0.934,1.152,0.49,0.942,1.432,-5.415,5.288,-0.127,1.067,1.333,2.4,0.206,0.886,1.092,0.479,0.921,1.4,-0.527766418639603,0.55275,1.892,1.656,"0"
400809,2003,82.859,26.337,0,358.27,1,3.68,1,,,-11.844,0,87.943,23.741,-5.003,7.2,-11.842,6,-1.061,10,5.083,-2.596,6.485,2,2.541,-1.298,-0.193,-4.428,10.167,-5.192,4.818,4,,0,0,0,0,0,0,0,0,0,0,0,-2.155,0.556,2.367,0.212,0.833,1.389,0.204,0.391,0.908,1.112,0.835,1.226,0.749,0.204,-0.325,0.077,3.04,-3.339,-0.299,1,1.5,2.5,0.211,0.94,1.151,0.44,0.939,1.379,-4.945,5.432,0.487,1.067,1.6,2.667,0.198,0.879,1.077,0.485,1.037,1.522,-0.410657586264037,0.8,2.295,1.92,"0"
434722,2003,88.372,28.559,0,439.49,1,3.296,1,,,-12.701,0,89.142,29.009,-3.769,7.003,-10.209,6,-0.007,10,0.771,0.45,6.614,2.75,0.386,0.225,-0.917,-3.716,1.54,0.899,4.983,4,,0,0,0,0,0,0,0,0,0,0,0,-2.707,0.571,2.709,0.002,0.857,1.428,0.199,0.43,0.91,1.108,0.815,1.244,0.957,0.221,-0.558,0.077,4.335,-4.338,-0.003,1,1.5,2.5,0.206,0.945,1.151,0.487,0.923,1.41,-4.68,4.683,0.003,1.067,1.6,2.667,0.199,0.913,1.113,0.501,0.95,1.451,-0.601339287986233,0.75075,1.729,1.867,"0"
448196,2003,71.183,32.17,0,301.715,1,3.612,,,,-11.955,-0.218,72.261,32.702,-6.466,8.156,-13.09,6,-2.858,12,1.078,0.531,8.751,2.782,0.539,0.266,-0.028,-6.218,2.156,1.063,3.813,5.218,,0,0,0,0,0,0,0,0,0,0,0,-1.582,0.736,2.024,0.442,0.736,1.471,0.202,0.358,0.908,1.11,0.849,1.208,0.552,0.253,-0.251,0.082,1.909,-2.442,-0.533,1.2,1.2,2.4,0.211,0.949,1.16,0.398,0.942,1.339,-4.694,6.005,1.311,1.6,1.6,3.2,0.195,0.876,1.071,0.501,1.187,1.689,-0.206410760894961,0.6312,2.966,2.175,"0"
315584,2003,84.863,18.386,0,308.276,1,3.964,,,,-9.54,-0.038,85.542,18.467,-5.782,6.961,-13.975,5.098,-1.096,10,0.679,0.082,7.668,2.219,0.34,0.041,2.042,-5.058,1.357,0.163,4.22,4.038,,0,0,0,0,0,0,0,0,0,0,0,-2.227,0.704,2.417,0.19,0.732,1.437,0.226,0.373,0.902,1.128,0.844,1.218,0.753,0.238,-0.191,0.08,2.706,-2.937,-0.23,1.034,1.075,2.109,0.232,0.928,1.16,0.416,0.941,1.358,-5.908,6.411,0.503,1.307,1.359,2.667,0.215,0.858,1.073,0.491,1.111,1.602,-0.215019241635337,0.467768575524157,2.652,1.856,"0"
117178,2003,50.291,35.983,0,161.251,1,3.043,,,,-5.524,-0.649,62.99,43.15,-7.313,6.353,-17.175,5,-2.188,9.197,12.699,7.166,6.206,2,6.349,3.583,4.827,-6,25.398,14.333,3.382,4.197,,0,0,0,0,0,0,0,0,0,0,0,-2.049,0.661,2.349,0.299,0.787,1.448,0.254,0.339,0.891,1.144,0.861,1.2,0.713,0.243,-0.266,0.136,2.463,-2.822,-0.36,1.049,1.25,2.299,0.255,0.897,1.153,0.378,0.958,1.336,-6.875,7.878,1.004,1.119,1.333,2.453,0.231,0.81,1.041,0.475,1.204,1.679,-0.201687370322683,0.58825,3.355,1.694,"0"
295784,2003,80.204,41.008,1,458.212,1,3.602,,,,-11.028,0,80.558,47.237,-2.931,5.992,-10.11,5,1.522,8,0.355,6.229,3.601,2,0.178,3.115,1.873,-3,0.709,12.458,5.615,3,,0,0,0,0,0,0,0,0,0,0,0,-3.969,0.501,3.449,-0.519,0.834,1.335,0.192,0.465,0.914,1.106,0.799,1.264,1.375,0.183,-0.866,0.091,9.996,-8.688,1.308,0.757,1.262,2.02,0.197,0.938,1.135,0.533,0.917,1.45,-5.336,4.638,-0.698,0.8,1.333,2.133,0.2,0.951,1.151,0.487,0.837,1.324,-1.51883284953364,0.512707434854423,1.344,1.598,"0"
284636,2003,78.759,18.87,0,344.548,1,4.345,1,,,-9.897,0,82.063,18.952,-4.718,6.15,-12.877,5,0.174,8.748,3.305,0.081,5.684,2,1.653,0.04,1.922,-4,6.609,0.164,5.161,3.748,,0,0,0,0,0,0,0,0,0,0,0,-2.766,0.609,2.729,-0.037,0.813,1.422,0.223,0.416,0.905,1.127,0.827,1.242,0.944,0.223,-0.459,0.091,3.952,-3.899,0.053,0.937,1.25,2.187,0.227,0.923,1.15,0.472,0.939,1.411,-5.987,5.907,-0.08,0.999,1.333,2.333,0.212,0.861,1.072,0.485,0.964,1.449,-0.428725458905615,0.5375,2.164,1.64,"0"
249678,2003,66.525,26.158,0,346.151,1,2.794,1,,,-9.306,0,65.687,26.761,-4.554,5.999,-13.082,5,0.611,8,-0.838,0.602,5.359,2,-0.419,0.301,2.564,-3.553,-1.676,1.205,5.249,3,,0,0,0,0,0,0,0,0,0,0,0,-3.007,0.5,2.873,-0.134,0.833,1.334,0.227,0.417,0.904,1.131,0.827,1.244,1.029,0.183,-0.551,0.091,4.378,-4.183,0.195,0.75,1.25,2,0.231,0.919,1.149,0.47,0.932,1.403,-6.281,6.001,-0.28,0.8,1.333,2.133,0.216,0.862,1.079,0.478,0.947,1.425,-0.456031167115729,0.49975,2.089,1.6,"0"
33380,2003,,,0,338.081,1,3.922,1,,,-6.298,0,,,-1.635,5.799,-10.027,4,5.234,8.994,,,5.209,3,,,8.478,-4,,,5.944,3.994,,0,0,0,0,0,0,0,0,0,0,0,-9.334,0.861,6.133,-3.201,0.69,1.551,0.174,0.423,0.908,1.082,0.811,1.233,3.043,0.296,-1.197,0.091,42.648,-28.021,14.627,1.665,1.333,2.998,0.179,0.937,1.116,0.489,0.938,1.428,-7,4.6,-2.401,1.332,1.067,2.398,0.184,0.966,1.15,0.501,0.961,1.462,-3.56913973590659,0.933,0.75,1.546,"0"
421487,2003,72.951,28.138,0,344.75,1,4.274,,,,-11.396,-1,73.308,31.087,-5.593,7.6,-12.557,6,-1.718,11,0.358,2.95,9.02,2,0.179,1.475,0.604,-6,0.715,5.898,3.763,5,,0,0,0,0,0,0,0,0,0,0,0,-1.938,0.658,2.245,0.307,0.789,1.447,0.207,0.372,0.906,1.114,0.845,1.217,0.663,0.244,-0.22,0.143,2.331,-2.7,-0.369,1,1.2,2.2,0.216,0.945,1.161,0.418,0.949,1.366,-4.972,5.76,0.788,1.333,1.6,2.933,0.203,0.888,1.091,0.501,1.137,1.637,-0.202599593349853,0.52,2.566,2.027,"0"
314334,2003,93.587,38.119,0,395.828,1,4.221,,,,-11.096,0,95.208,37.091,-3.729,6.2,-10.918,5,0.574,9,1.621,-1.028,4.05,2,0.811,-0.514,1.173,-3.704,3.243,-2.056,5.485,4,,0,1,0,0,0,0,0,0,0,0,0,-3.082,0.645,2.928,-0.154,0.806,1.452,0.202,0.435,0.911,1.113,0.812,1.247,1.078,0.237,-0.654,0.091,5.76,-5.472,0.288,1,1.25,2.25,0.207,0.934,1.141,0.493,0.921,1.414,-5.272,5.008,-0.263,1.067,1.333,2.4,0.202,0.911,1.113,0.483,0.903,1.386,-0.869012330558849,0.55,1.711,1.653,"0"
162409,2003,81.95,56.525,0,228.316,1,3.112,1,,,-6.512,0,82.097,54.833,-6.259,6.2,-16.016,5,-0.827,9,0.148,-1.691,6.426,2,0.074,-0.845,4.392,-5,0.295,-3.383,4.073,4,,0,0,0,0,0,0,0,0,0,0,0,-2.427,0.645,2.559,0.132,0.806,1.452,0.248,0.36,0.895,1.143,0.851,1.211,0.838,0.237,-0.378,0.091,2.946,-3.106,-0.16,1,1.25,2.25,0.251,0.905,1.155,0.4,0.945,1.345,-6.967,7.347,0.379,1.067,1.333,2.4,0.23,0.83,1.061,0.475,1.122,1.597,-0.213876994248219,0.55,2.871,1.653,"0"
331796,2003,65.882,51.84,0,393.323,1,3.513,5,,,-11.376,0,64.573,45.762,-3.863,6.4,-10.75,5,0.212,9,-1.31,-6.078,3.884,2,-0.655,-3.039,0.815,-4,-2.618,-12.156,5.435,4,,0,0,0,0,0,0,0,0,0,0,0,-2.838,0.625,2.783,-0.055,0.781,1.406,0.196,0.435,0.913,1.109,0.812,1.247,1.003,0.234,-0.595,0.167,5.256,-5.154,0.102,1,1.25,2.25,0.201,0.938,1.14,0.493,0.921,1.414,-5.028,4.931,-0.097,1.067,1.333,2.4,0.198,0.924,1.122,0.494,0.923,1.418,-0.852214070204351,0.6,1.772,1.707,"0"
337092,2003,,,0,329.917,1,5.385,1,,,-10.614,-0.844,,,-5.166,6.631,-12.828,5,-0.67,10,,,6.399,2.156,,,0.998,-4.844,,,4.872,4.844,,0,0,0,0,0,0,0,0,0,0,0,-2.353,0.754,2.483,0.13,0.754,1.508,0.217,0.389,0.906,1.123,0.836,1.225,0.803,0.276,-0.323,0.152,3.213,-3.39,-0.177,1.25,1.25,2.5,0.223,0.93,1.153,0.432,0.929,1.361,-5.577,5.884,0.307,1.333,1.333,2.667,0.207,0.862,1.068,0.48,1.033,1.513,-0.365055848551564,0.65775,2.37,1.768,"0"
401751,2003,72.785,25.586,0,434.081,1,3.02,,,,-12.336,0,74.313,29.708,-3.671,6.748,-10.071,5,0.039,9.782,1.527,4.122,5.016,2.956,0.764,2.061,-0.549,-3.044,3.055,8.244,5.266,3.826,,0,0,0,0,0,0,0,0,0,0,0,-2.754,0.709,2.743,-0.011,0.741,1.45,0.194,0.435,0.912,1.106,0.814,1.25,0.991,0.244,-0.574,0.081,4.921,-4.902,0.019,1.196,1.25,2.446,0.201,0.944,1.145,0.495,0.925,1.42,-4.638,4.62,-0.018,1.275,1.333,2.609,0.197,0.925,1.122,0.493,0.922,1.416,-0.786892713254437,0.687,1.684,1.799,"0"
277489,2003,107.232,16.026,0,334.671,1,3.523,,,,-9.445,-0.004,108.138,14.753,-5.11,6.223,-13.618,5,-0.046,9,0.906,-1.274,6.348,2,0.453,-0.637,2.126,-4.422,1.811,-2.547,4.962,4,,0,0,0,0,0,0,0,0,0,0,0,-2.656,0.643,2.665,0.009,0.803,1.446,0.229,0.401,0.903,1.132,0.836,1.236,0.904,0.236,-0.389,0.1,3.55,-3.562,-0.012,1,1.25,2.25,0.234,0.92,1.154,0.449,0.937,1.386,-6.226,6.247,0.021,1.067,1.333,2.4,0.218,0.859,1.077,0.486,1.014,1.5,-0.336778348785811,0.55575,2.344,1.659,"0"
243440,2003,65.58,46.617,0,396.598,1,4.81,,,,-9.788,0,63.045,42.976,-3.603,5.8,-11.864,5,1.497,8,-2.535,-3.642,4.383,2,-1.267,-1.821,2.732,-3,-5.07,-7.283,5.557,3,,0,0,0,0,0,0,0,0,0,0,0,-3.708,0.517,3.293,-0.415,0.862,1.379,0.218,0.473,0.907,1.125,0.801,1.273,1.274,0.201,-0.854,0.091,6.733,-5.979,0.754,0.75,1.25,2,0.221,0.922,1.143,0.54,0.915,1.456,-6.129,5.442,-0.687,0.8,1.333,2.133,0.214,0.892,1.105,0.499,0.845,1.344,-0.815726816214653,0.45,1.653,1.547,"0"
9772,2003,86.345,46.423,0,388.088,1,5.653,,,,-6.416,0,87.79,48.887,-1.07,5.4,-9.835,4,5.923,8,1.446,2.463,5.139,2,0.723,1.231,8.474,-4,2.89,4.927,6.186,4,,0,0,0,0,0,0,0,0,0,0,0,-14.727,0.741,9.192,-5.536,0.741,1.481,0.18,0.454,0.91,1.09,0.79,1.244,4.787,0.277,-2.506,0.2,57.08,-35.625,21.455,1.333,1.333,2.667,0.185,0.934,1.119,0.537,0.934,1.471,-7.228,4.511,-2.717,1.067,1.067,2.133,0.192,0.968,1.16,0.501,0.872,1.373,-4.8758658501527,0.8,0.491,1.44,"0"
294986,2003,,,0,316.121,1,3.344,,,,-9.526,-1,,,-5.436,6.444,-13.769,5,-0.555,9.218,,,6.833,2,,,2.016,-5.062,,,4.675,4.218,,0,0,0,0,0,0,0,0,0,0,0,-2.431,0.655,2.533,0.102,0.776,1.43,0.228,0.383,0.902,1.13,0.841,1.224,0.825,0.244,-0.296,0.167,3.116,-3.247,-0.131,1.055,1.25,2.305,0.233,0.923,1.156,0.43,0.944,1.374,-6.061,6.316,0.255,1.125,1.333,2.458,0.216,0.855,1.07,0.484,1.063,1.546,-0.281731465427734,0.611,2.494,1.718,"0"
34440,2003,71.553,43.5,0,346.542,1,4.203,,,,-6.606,-1,68.986,42.19,-1.713,5.4,-10.211,4,5.005,8,-2.567,-1.31,4.989,2,-1.284,-0.655,8.211,-5,-5.134,-2.621,5.929,4,,0,0,0,0,0,0,0,0,0,0,0,-8.883,0.741,5.961,-2.922,0.741,1.481,0.176,0.433,0.911,1.087,0.801,1.234,2.883,0.277,-1.088,0.2,44.592,-29.924,14.668,1.333,1.333,2.667,0.181,0.936,1.117,0.5,0.924,1.423,-6.98,4.684,-2.296,1.067,1.067,2.133,0.187,0.967,1.154,0.5,0.925,1.425,-4.02010330005652,0.8,0.786,1.44,"0"
358571,2003,97.341,35.467,0,424.92,1,5.4,1,,,-11.623,0,98.149,35.356,-3.632,6.4,-10.501,5,0.435,9,0.807,-0.111,4.739,2,0.404,-0.056,0.342,-3.406,1.616,-0.222,5.343,4,,0,0,0,0,0,0,0,0,0,0,0,-3.011,0.625,2.891,-0.12,0.781,1.406,0.2,0.438,0.911,1.111,0.814,1.252,1.058,0.234,-0.575,0.167,5.517,-5.297,0.219,1,1.25,2.25,0.206,0.938,1.144,0.502,0.932,1.435,-5.017,4.817,-0.2,1.067,1.333,2.4,0.2,0.911,1.111,0.484,0.899,1.384,-0.832245585204792,0.6,1.666,1.707,"0"
284469,2003,75.71,49.109,1,433.749,1,3.353,5,,,-10.842,0,75.724,49.13,-3.116,6,-10.385,5,1.414,8,0.014,0.021,3.513,2,0.007,0.011,2.177,-3,0.028,0.043,5.597,3,,0,0,0,0,0,0,0,0,0,0,0,-3.787,0.5,3.333,-0.454,0.833,1.333,0.192,0.472,0.914,1.106,0.797,1.268,1.306,0.183,-0.798,0.091,8.858,-7.797,1.062,0.75,1.25,2,0.197,0.937,1.134,0.542,0.915,1.457,-5.412,4.764,-0.649,0.8,1.333,2.133,0.198,0.943,1.141,0.5,0.845,1.345,-1.33935438339493,0.5,1.429,1.6,"0"
142479,2003,76.579,40.439,1,414.745,1,2.827,,,,-9.113,-0.567,76.695,42.381,-2.594,5.4,-10.601,4,3.066,8,0.116,1.942,3.226,1,0.058,0.971,5.84,-4,0.232,3.884,5.808,4,,0,0,0,0,0,0,0,0,0,0,0,-5.269,0.741,4.087,-1.182,0.741,1.481,0.176,0.468,0.918,1.094,0.789,1.257,1.719,0.277,-0.438,0.2,16.764,-13.003,3.761,1.333,1.333,2.667,0.18,0.94,1.121,0.543,0.915,1.457,-6.269,4.863,-1.406,1.067,1.067,2.133,0.187,0.973,1.16,0.501,0.844,1.345,-2.18180054439958,0.8,1.19,1.44,"0"
303038,2003,65.465,31.122,0,426.888,1,5.285,,,,-10.95,0,72.067,29.687,-3.281,6,-10.711,5,1.235,8,6.601,-1.436,4.234,2,3.301,-0.718,1.441,-3,13.203,-2.87,5.566,3,,0,0,0,0,0,0,0,0,0,0,0,-3.641,0.5,3.265,-0.376,0.833,1.333,0.204,0.451,0.911,1.115,0.807,1.258,1.264,0.183,-0.804,0.091,7.502,-6.726,0.776,0.75,1.25,2,0.209,0.933,1.142,0.521,0.933,1.453,-5.48,4.913,-0.567,0.8,1.333,2.133,0.206,0.918,1.124,0.481,0.861,1.342,-1.06033936829686,0.5,1.505,1.6,"0"
284630,2003,68.565,19.072,0,352.573,1,4.001,1,,,-9.936,0,74.234,17.416,-4.541,6.061,-12.654,5,0.33,8.306,5.669,-1.657,5.588,2,2.834,-0.829,1.883,-4,11.338,-3.312,5.173,3.306,,0,0,0,0,0,0,0,0,0,0,0,-2.859,0.545,2.787,-0.073,0.825,1.37,0.222,0.421,0.905,1.127,0.823,1.243,0.977,0.199,-0.491,0.091,4.161,-4.055,0.106,0.826,1.25,2.077,0.226,0.924,1.15,0.474,0.928,1.402,-5.956,5.805,-0.151,0.882,1.333,2.215,0.211,0.864,1.076,0.485,0.949,1.435,-0.455135977036059,0.51525,2.083,1.616,"0"
72760,2003,77.556,73.065,0,302.08,1,2.712,,,,-7.142,0,79.618,70.653,-4.455,5,-13.818,4,0.895,7,2.063,-2.412,4.387,2,1.032,-1.206,5.769,-3,4.124,-4.824,4.678,3,,0,0,0,0,0,0,0,0,0,0,0,-3.303,0.6,3.102,-0.201,0.8,1.4,0.228,0.443,0.904,1.132,0.813,1.256,1.119,0.219,-0.352,0.111,5.606,-5.265,0.341,1,1.333,2.333,0.229,0.906,1.135,0.514,0.943,1.457,-6.749,6.339,-0.411,0.8,1.067,1.867,0.222,0.877,1.099,0.475,0.871,1.346,-0.697316750416937,0.666666666666667,2.044,1.333,"0"
344102,2003,73.424,41.617,0,404.225,1,3.899,5,,,-11.599,0,74.058,46.163,-3.704,6.4,-10.296,5,0.208,9,0.634,4.546,3.688,2,0.317,2.273,0.84,-4,1.268,9.092,5.393,4,,0,0,0,0,0,0,0,0,0,0,0,-2.836,0.625,2.78,-0.056,0.781,1.406,0.186,0.437,0.915,1.101,0.81,1.247,1.008,0.234,-0.569,0.167,5.456,-5.348,0.108,1,1.25,2.25,0.192,0.943,1.135,0.497,0.921,1.418,-4.818,4.723,-0.095,1.067,1.333,2.4,0.193,0.945,1.138,0.498,0.923,1.422,-0.924089404499259,0.6,1.699,1.707,"0"
399785,2003,86.644,20.774,0,392.268,1,3.584,,,,-11.91,0,93.066,21.717,-4.445,7.003,-11.341,5.949,-0.417,10,6.422,0.942,6.604,2.48,3.211,0.471,-0.186,-3.949,12.845,1.885,4.892,4,,0,0,0,0,0,0,0,0,0,0,0,-2.458,0.578,2.551,0.094,0.849,1.428,0.205,0.411,0.908,1.113,0.825,1.236,0.851,0.221,-0.358,0.077,3.61,-3.748,-0.138,1.013,1.487,2.5,0.212,0.94,1.152,0.465,0.933,1.398,-5.011,5.202,0.191,1.08,1.586,2.667,0.201,0.89,1.091,0.494,0.99,1.484,-0.468831837230101,0.75075,2.039,1.867,"0"
327743,2003,82.154,14.499,1,347.388,1,3.296,8,,,-10.924,0,84.679,20.39,-4.537,6.4,-11.786,5,-0.257,9,2.525,5.891,4.787,2,1.263,2.946,1.026,-4,5.05,11.783,5.236,4,,0,1,0,0,0,0,0,0,0,0,0,-2.541,0.625,2.598,0.057,0.781,1.406,0.206,0.412,0.909,1.115,0.826,1.238,0.882,0.234,-0.456,0.167,3.971,-4.06,-0.089,1,1.25,2.25,0.211,0.933,1.144,0.467,0.935,1.402,-5.289,5.406,0.118,1.067,1.333,2.4,0.199,0.877,1.076,0.487,0.976,1.464,-0.562725272992614,0.6,2.081,1.707,"0"
316508,2003,84.666,18.057,0,424.086,1,3.632,1,,,-10.513,0,79.998,18.44,-3.587,5.982,-11.406,5,1.146,8,-4.668,0.383,5.94,2,-2.334,0.191,1.314,-3,-9.335,0.767,5.168,3,,0,0,0,0,0,0,0,0,0,0,0,-3.499,0.502,3.18,-0.319,0.836,1.337,0.218,0.448,0.907,1.124,0.812,1.26,1.192,0.183,-0.611,0.091,5.719,-5.196,0.522,0.75,1.25,2,0.223,0.928,1.151,0.51,0.925,1.435,-5.758,5.232,-0.526,0.8,1.333,2.133,0.213,0.886,1.099,0.489,0.888,1.378,-0.634186009969802,0.4955,1.645,1.595,"0"
