"pix","year","for_age_2003","for_con_2003","for_pro","elev","p1_trend","p1_trend_slope","trend_20yrs","delta_for_age_lag3","delta_for_con_lag3","delta_cmi_sm_lag3","delta_dd5_wt_lag3","avg_for_age","avg_for_con","avg_cmi_sm","avg_dd5_wt","min_cmi_sm","min_dd5_wt","max_cmi_sm","max_dd5_wt","delta_for_age_lag2","delta_for_con_lag2","delta_cmi_sm_lag2","delta_dd5_wt_lag2","delta_for_age_lag1","delta_for_con_lag1","delta_cmi_sm_lag1","delta_dd5_wt_lag1","delta_for_age","delta_for_con","delta_cmi_sm","delta_dd5_wt","fire","harv","insc","gfc","canlad","abio","count_brk_neg","sum_brk_magnitude_neg","avg_brk_magnitude_neg","count_brk_pos","sum_brk_magnitude_pos","avg_brk_magnitude_pos","cmi_sm_nrange","dd5_wt_nrange","min_cmi_sm_rel","max_cmi_sm_rel","min_dd5_wt_rel","max_dd5_wt_rel","map_nrange","mat_nrange","min_map_rel","max_map_rel","min_mat_rel","max_mat_rel","cmi_sm_cv","dd5_wt_cv","cmi_sm_cqv","dd5_wt_cqv","cmi_sm_nrange30","min_cmi_sm_rel30","max_cmi_sm_rel30","dd5_wt_nrange30","min_dd5_wt_rel30","max_dd5_wt_rel30","map_nrange30","min_map_rel30","max_map_rel30","mat_nrange30","min_mat_rel30","max_mat_rel30","cmi_sm_nrange30_reg","min_cmi_sm_rel30_reg","max_cmi_sm_rel30_reg","dd5_wt_nrange30_reg","min_dd5_wt_rel30_reg","max_dd5_wt_rel30_reg","map_nrange30_reg","min_map_rel30_reg","max_map_rel30_reg","mat_nrange30_reg","min_mat_rel30_reg","max_mat_rel30_reg","cmi_sm_rel30","dd5_wt_rel30","cmi_sm_rel30_reg","dd5_wt_rel30_reg","canlad_factor"
3997,2003,75.763,52.434,0,212.765,2,-3.759,1,,,-4.31,0,76.264,43.999,-5.668,5,-15.766,4,-0.673,7,0.501,-8.435,5.375,2,0.251,-4.217,6.513,-4,1.002,-16.87,2.94,3,,0,0,1,1,0,1,-578.863,-578.863,0,0,0,-2.663,0.6,2.782,0.119,0.8,1.4,0.257,0.404,0.889,1.146,0.825,1.228,0.926,0.219,-0.234,0.111,3.752,-3.919,-0.167,1,1.333,2.333,0.256,0.885,1.141,0.464,0.949,1.413,-6.923,7.232,0.309,0.8,1.067,1.867,0.238,0.824,1.062,0.478,0.976,1.454,-0.408991101064568,0.666666666666667,2.6,1.333,"1"
216797,2003,78.398,68.163,0,277.857,2,-6.563,5,,,-8.503,0,85.595,70.07,-5.619,6.085,-14.562,5,-0.259,8.426,7.197,1.907,5.287,2,3.598,0.953,3.208,-4.344,14.394,3.814,5.14,3.426,,0,0,1,1,0,1,-623.238,-623.238,0,0,0,-2.545,0.563,2.592,0.046,0.822,1.385,0.234,0.394,0.902,1.136,0.838,1.233,0.874,0.206,-0.448,0.091,3.407,-3.469,-0.062,0.857,1.25,2.107,0.237,0.913,1.15,0.444,0.943,1.386,-6.561,6.68,0.119,0.914,1.333,2.247,0.218,0.841,1.06,0.482,1.025,1.507,-0.338477508065693,0.52125,2.578,1.623,"1"
189103,2003,89.294,21.92,0,335.598,2,-5.81,1,,,-7.445,0,88.296,19.843,-4.932,5.607,-14.476,4.037,0.712,8,-0.997,-2.077,6.043,2,-0.498,-1.038,3.855,-4,-1.995,-4.153,4.793,3,,0,0,1,1,0,0,0,0,1,838.919,838.919,-3.079,0.707,2.935,-0.144,0.72,1.427,0.244,0.403,0.899,1.143,0.831,1.234,1.06,0.24,-0.601,0.091,4.029,-3.84,0.189,0.991,1.009,2,0.247,0.908,1.155,0.451,0.93,1.381,-6.967,6.64,-0.327,1.057,1.077,2.133,0.232,0.853,1.085,0.476,0.982,1.458,-0.308283547367687,0.40175,2.262,1.495,"1"
110727,2003,77.674,34.814,0,387.79,2,-6.52,,,,-8.313,0,72.688,32.217,-3.161,5,-12.038,4,2.425,7,-4.985,-2.597,3.945,2,-2.492,-1.299,5.558,-3,-9.972,-5.193,5.432,3,,0,0,1,1,1,0,0,0,0,0,0,-4.575,0.6,3.808,-0.767,0.8,1.4,0.207,0.472,0.912,1.119,0.799,1.27,1.527,0.219,-0.614,0.111,10.687,-8.895,1.792,1,1.333,2.333,0.209,0.922,1.131,0.55,0.93,1.48,-6.634,5.522,-1.112,0.8,1.067,1.867,0.209,0.921,1.13,0.484,0.819,1.303,-1.33574881538422,0.666666666666667,1.45,1.333,"1"
70668,2003,84.429,61.283,1,292.712,2,-3.393,1,,,-7.42,0,81.035,58.747,-4.611,5,-13.811,4,0.773,7,-3.393,-2.536,4.193,2,-1.696,-1.268,5.904,-3,-6.787,-5.072,4.876,3,,0,0,1,1,0,0,0,0,0,0,0,-3.163,0.6,2.995,-0.168,0.8,1.4,0.219,0.448,0.908,1.127,0.807,1.254,1.064,0.219,-0.299,0.111,5.323,-5.041,0.282,1,1.333,2.333,0.22,0.913,1.132,0.518,0.933,1.451,-6.69,6.335,-0.355,0.8,1.067,1.867,0.212,0.88,1.092,0.485,0.874,1.359,-0.68301585468859,0.666666666666667,2.115,1.333,"1"
128423,2003,109.425,11.491,0,281.294,2,-6.011,1,,,-6.47,-1,108.259,11.732,-5.418,5.4,-15.106,4,-0.018,8,-1.166,0.242,5.631,1,-0.583,0.121,4.555,-4.839,-2.332,0.482,4.228,4,,0,0,0,1,0,0,0,0,0,0,0,-2.785,0.741,2.788,0.003,0.741,1.481,0.25,0.398,0.895,1.145,0.838,1.236,0.96,0.277,-0.447,0.2,3.748,-3.752,-0.004,1.042,1.042,2.084,0.251,0.899,1.15,0.451,0.948,1.399,-6.921,6.929,0.008,1.067,1.067,2.133,0.233,0.836,1.069,0.475,0.998,1.473,-0.345814127817151,0.406633083962785,2.485,1.44,"1"
301885,2003,79.073,45.836,1,446.221,2,-4.161,5,,,-11.133,0,79.614,45.335,-2.959,6.2,-9.663,5,1.291,9,0.542,-0.501,3.08,2,0.271,-0.251,2.334,-3.321,1.082,-1.002,5.479,4,,0,0,1,1,0,0,0,0,0,0,0,-3.702,0.645,3.266,-0.436,0.806,1.452,0.175,0.457,0.916,1.092,0.799,1.255,1.277,0.237,-0.664,0.091,9.464,-8.349,1.115,1,1.25,2.25,0.181,0.945,1.126,0.524,0.916,1.44,-5.025,4.433,-0.592,1.067,1.333,2.4,0.188,0.98,1.167,0.493,0.861,1.354,-1.55650860181067,0.55,1.357,1.653,"1"
66553,2003,76.716,31.829,0,339.265,2,-4.137,1,,,-7.413,0,74.56,29.744,-3.785,5,-13.053,4,1.708,7,-2.156,-2.086,4.252,2,-1.078,-1.043,6.045,-3,-4.312,-4.17,4.962,3,,0,0,1,1,1,0,0,0,0,0,0,-3.9,0.6,3.449,-0.451,0.8,1.4,0.219,0.462,0.908,1.127,0.804,1.265,1.309,0.219,-0.396,0.111,7.651,-6.766,0.885,1,1.333,2.333,0.22,0.913,1.133,0.54,0.94,1.48,-6.771,5.988,-0.783,0.8,1.067,1.867,0.216,0.894,1.11,0.475,0.827,1.302,-0.96182422468696,0.666666666666667,1.736,1.333,"1"
10874,2003,93.475,58.48,0,357.507,2,-6.399,1,,,-7.093,0,91.965,54.363,-2.105,5.2,-11.079,4,4.398,8,-1.509,-4.117,4.564,2,-0.754,-2.058,7.89,-4,-3.019,-8.234,5.982,4,,0,0,1,1,0,1,-750.005,-750.005,0,0,0,-7.352,0.769,5.263,-2.089,0.769,1.538,0.189,0.457,0.913,1.102,0.797,1.254,2.39,0.283,-0.772,0.111,31.884,-22.824,9.06,1.333,1.333,2.667,0.192,0.93,1.122,0.54,0.943,1.483,-7.1,5.082,-2.017,1.067,1.067,2.133,0.195,0.945,1.14,0.499,0.871,1.369,-3.33646671802985,0.733333333333333,0.966,1.387,"1"
175433,2003,82.925,36.73,0,414.806,2,-3.983,,,,-9.512,0,82.989,34.647,-2.88,5.4,-11.037,4,2.636,8,0.065,-2.084,3.303,1,0.032,-1.042,5.005,-4,0.129,-4.167,5.817,4,,0,0,1,1,1,0,0,0,0,0,0,-4.748,0.741,3.832,-0.915,0.741,1.481,0.188,0.472,0.915,1.103,0.789,1.261,1.576,0.277,-0.731,0.2,12.495,-10.086,2.409,1.333,1.333,2.667,0.192,0.934,1.126,0.551,0.92,1.471,-6.272,5.063,-1.209,1.067,1.067,2.133,0.196,0.957,1.154,0.494,0.825,1.319,-1.63180759709336,0.8,1.321,1.44,"1"
7145,2003,81.889,30.523,0,208.087,2,-4.372,,,,-3.597,0,83.023,28.436,-5.542,5,-15.878,4,-0.631,7,1.134,-2.088,5.765,2,0.567,-1.044,6.461,-4.339,2.268,-4.174,2.463,3,,0,0,0,1,0,0,0,0,0,0,0,-2.751,0.6,2.865,0.114,0.8,1.4,0.266,0.387,0.883,1.148,0.84,1.227,0.969,0.219,-0.291,0.111,3.757,-3.912,-0.155,1,1.333,2.333,0.265,0.88,1.145,0.441,0.958,1.399,-6.994,7.283,0.289,0.8,1.067,1.867,0.246,0.816,1.062,0.478,1.038,1.516,-0.365515722665258,0.666666666666667,2.542,1.333,"1"
15207,2003,84.729,67.156,0,283.102,2,-2.778,,,,-5.907,0,85.079,64.642,-4.514,4.703,-14.285,4,0.803,6.517,0.349,-2.513,4.772,2,0.174,-1.256,6.676,-3,0.699,-5.027,4.086,2.517,,0,0,1,1,0,0,0,0,0,0,0,-3.342,0.535,3.165,-0.178,0.851,1.386,0.235,0.47,0.901,1.136,0.792,1.262,1.135,0.21,-0.23,0.111,5.608,-5.31,0.298,0.839,1.333,2.172,0.235,0.9,1.134,0.555,0.934,1.489,-6.921,6.553,-0.368,0.671,1.067,1.738,0.225,0.863,1.088,0.501,0.844,1.346,-0.677922921013296,0.567666666666667,2.071,1.254,"1"
492296,2003,67.264,67.932,0,358.027,2,-2.509,5,,,-13.335,-1,64.493,65.108,-4.884,7.6,-10.982,6,-1.424,11,-2.772,-2.824,7.11,2,-1.386,-1.412,-1.808,-5,-5.542,-5.648,4.194,5,,0,0,0,1,0,0,0,0,0,0,0,-1.957,0.658,2.249,0.292,0.789,1.447,0.198,0.386,0.909,1.107,0.838,1.223,0.711,0.244,-0.523,0.143,2.739,-3.147,-0.408,1,1.2,2.2,0.208,0.952,1.16,0.433,0.941,1.375,-4.384,5.038,0.653,1.333,1.6,2.933,0.198,0.909,1.107,0.498,1.082,1.58,-0.399356666668489,0.52,2.24,2.027,"1"
388512,2003,87.289,22.282,0,441.213,2,-7.05,1,,,-11.806,0,84.831,22.621,-3.33,6.469,-10.6,5,1.053,9,-2.458,0.34,7.294,2.344,-1.229,0.17,0.075,-3.656,-4.916,0.679,4.983,3.656,,0,0,1,1,1,1,-674.848,-674.848,0,0,0,-3.499,0.618,3.183,-0.316,0.773,1.391,0.212,0.426,0.906,1.118,0.822,1.248,1.19,0.222,-0.466,0.134,5.62,-5.112,0.508,1,1.25,2.25,0.219,0.936,1.156,0.487,0.938,1.425,-5.345,4.862,-0.483,1.067,1.333,2.4,0.211,0.899,1.109,0.484,0.932,1.416,-0.605940773611624,0.61725,1.528,1.725,"1"
124360,2003,67.285,60.7,0,192.387,2,-11.633,1,,,-5.847,0,73.092,50.207,-6.789,6.15,-16.618,4.752,-1.557,9,5.807,-10.492,6.126,2,2.904,-5.246,4.763,-5.182,11.613,-20.985,3.66,4,,1,0,1,1,1,0,0,0,2,2805.009,1402.505,-2.218,0.691,2.448,0.229,0.773,1.463,0.253,0.353,0.892,1.145,0.856,1.21,0.769,0.246,-0.304,0.091,2.717,-2.998,-0.281,1.062,1.188,2.25,0.255,0.899,1.153,0.395,0.956,1.351,-6.909,7.623,0.714,1.133,1.267,2.4,0.231,0.817,1.048,0.475,1.151,1.626,-0.224606775332408,0.5375,3.114,1.64,"1"
119067,2003,76.446,70.131,0,295.267,2,-7.018,1,,,-7.383,-0.043,78.049,69.569,-4.97,5.002,-14.223,4,0.354,7.008,1.602,-0.562,4.607,2,0.801,-0.281,4.87,-4,3.206,-1.123,4.707,3.008,,0,0,1,1,0,0,0,0,0,0,0,-2.933,0.601,2.862,-0.071,0.8,1.401,0.234,0.424,0.902,1.136,0.825,1.249,1.001,0.22,-0.418,0.111,4.428,-4.32,0.108,1.003,1.333,2.336,0.235,0.906,1.141,0.486,0.946,1.432,-6.687,6.524,-0.162,0.802,1.067,1.869,0.222,0.856,1.079,0.475,0.924,1.399,-0.509690878857929,0.667333333333333,2.28,1.334,"1"
386410,2003,77.781,17.317,0,471.181,2,-5.628,1,,,-11.913,0,74.493,15.428,-3.181,6.4,-10.186,5,1.023,9,-3.289,-1.889,6.405,2,-1.645,-0.945,-0.068,-3.251,-6.576,-3.778,5.11,4,,0,0,1,1,1,0,0,0,0,0,0,-3.524,0.625,3.202,-0.322,0.781,1.406,0.205,0.444,0.909,1.114,0.812,1.257,1.213,0.234,-0.554,0.167,6.221,-5.653,0.568,1,1.25,2.25,0.212,0.939,1.151,0.511,0.934,1.446,-5.142,4.672,-0.469,1.067,1.333,2.4,0.207,0.915,1.122,0.483,0.883,1.366,-0.765367869163509,0.6,1.459,1.707,"1"
44904,2003,52.555,38.63,1,342.725,2,-4.689,1,,,-7.408,0,52.495,38.207,-3.19,5,-12.405,4,2.659,7,-0.061,-0.423,4.302,2,-0.031,-0.212,6.834,-3,-0.121,-0.845,5.33,3,,0,0,1,1,0,0,0,0,0,0,0,-4.722,0.6,3.889,-0.834,0.8,1.4,0.204,0.484,0.913,1.117,0.789,1.273,1.558,0.219,-0.252,0.111,10.951,-9.018,1.933,1,1.333,2.333,0.206,0.922,1.128,0.573,0.936,1.509,-6.91,5.69,-1.22,0.8,1.067,1.867,0.205,0.917,1.122,0.501,0.818,1.319,-1.31908477835992,0.666666666666667,1.463,1.333,"1"
175610,2003,82.061,46.038,0,433.561,2,-5.132,1,,,-8.532,0,82.456,44.518,-3.054,5,-12.122,4,2.541,7,0.395,-1.52,4.546,2,0.198,-0.76,4.066,-3,0.79,-3.04,5.462,3,,0,0,1,1,0,0,0,0,0,0,0,-4.801,0.6,3.969,-0.832,0.8,1.4,0.23,0.487,0.904,1.134,0.795,1.282,1.645,0.219,-1.358,0.111,9.839,-8.134,1.705,1,1.333,2.333,0.232,0.912,1.144,0.569,0.928,1.497,-6.726,5.561,-1.166,0.8,1.067,1.867,0.226,0.891,1.118,0.484,0.789,1.273,-1.0493317429609,0.666666666666667,1.401,1.333,"1"
42698,2003,83.863,32.964,0,369.946,2,-7.49,1,,,-7.045,-1,83.823,30.391,-1.824,5.4,-10.371,4,4.678,8,-0.04,-2.573,4.643,2,-0.02,-1.286,7.872,-4,-0.08,-5.146,5.884,4,,0,0,1,1,1,1,-1134.912,-1134.912,0,0,0,-8.251,0.741,5.686,-2.565,0.741,1.481,0.179,0.445,0.912,1.091,0.801,1.246,2.671,0.277,-0.886,0.2,45.978,-31.686,14.292,1.333,1.333,2.667,0.183,0.935,1.118,0.517,0.93,1.447,-6.903,4.757,-2.146,1.067,1.067,2.133,0.188,0.961,1.149,0.501,0.902,1.403,-4.57275657984773,0.8,0.837,1.44,"1"
18220,2003,84.103,61.793,0,360.371,2,-3.989,,,,-6.701,0,87.427,65.966,-3.102,4.6,-12.636,4,2.571,6,3.323,4.174,4.51,2,1.661,2.087,7.002,-2.001,6.648,8.346,4.847,2,,0,0,0,1,0,0,0,0,0,0,0,-4.902,0.435,4.074,-0.829,0.87,1.304,0.217,0.477,0.91,1.126,0.794,1.27,1.635,0.174,-0.29,0.111,12.2,-10.137,2.063,0.667,1.333,2,0.217,0.913,1.13,0.563,0.937,1.5,-6.976,5.796,-1.179,0.533,1.067,1.6,0.216,0.905,1.12,0.475,0.791,1.266,-1.48853107127539,0.533333333333333,1.423,1.227,"1"
1940,2003,76.029,53.597,0,225.695,2,-4.76,5,,,-4.28,0,72.908,47.583,-5.452,5,-15.574,4,-0.441,7,-3.121,-6.014,5.382,2,-1.561,-3.007,6.568,-4,-6.242,-12.028,2.942,3,,0,0,1,1,0,1,-671.732,-671.732,0,0,0,-2.776,0.6,2.857,0.081,0.8,1.4,0.257,0.426,0.888,1.145,0.818,1.243,0.965,0.219,-0.247,0.111,3.978,-4.093,-0.116,1,1.333,2.333,0.256,0.885,1.141,0.495,0.951,1.446,-6.942,7.144,0.202,0.8,1.067,1.867,0.239,0.827,1.066,0.497,0.954,1.45,-0.433011763841823,0.666666666666667,2.501,1.333,"1"
119065,2003,95.694,62.404,0,315.302,2,-6.999,1,,,-7.42,0,94.195,55.521,-4.673,5,-13.932,4,0.682,7,-1.499,-6.883,4.59,2,-0.749,-3.441,4.888,-3.97,-2.999,-13.766,4.752,3,,0,0,1,1,0,0,0,0,1,492.594,492.594,-3.127,0.6,2.981,-0.146,0.8,1.4,0.233,0.434,0.902,1.135,0.817,1.251,1.066,0.219,-0.465,0.111,4.884,-4.656,0.228,1,1.333,2.333,0.234,0.907,1.141,0.501,0.943,1.444,-6.704,6.391,-0.313,0.8,1.067,1.867,0.223,0.862,1.085,0.477,0.897,1.374,-0.561646454242722,0.666666666666667,2.144,1.333,"1"
195271,2003,80.426,12.46,0,350.482,2,-6.33,1,,,-7.569,0,79.726,12.159,-4.83,5.8,-14.334,5,0.832,8,-0.7,-0.3,6.049,2,-0.35,-0.15,3.768,-4,-1.401,-0.601,4.871,3,,0,0,1,1,0,0,0,0,0,0,0,-3.14,0.517,2.968,-0.172,0.862,1.379,0.244,0.408,0.899,1.143,0.83,1.238,1.081,0.201,-0.628,0.091,4.124,-3.898,0.226,0.75,1.25,2,0.247,0.909,1.156,0.457,0.931,1.388,-6.957,6.575,-0.382,0.8,1.333,2.133,0.233,0.855,1.087,0.48,0.978,1.459,-0.31352253835062,0.45,2.216,1.547,"1"
115879,2003,69.016,78.075,0,346.956,2,-5.585,1,,,-8.319,0,67.102,72.597,-3.819,5,-12.7,4,1.669,7,-1.915,-5.477,3.94,2,-0.958,-2.738,5.374,-3.753,-3.829,-10.956,5.347,3,,0,0,1,1,1,0,0,0,0,0,0,-3.763,0.6,3.325,-0.437,0.8,1.4,0.211,0.443,0.91,1.121,0.812,1.255,1.262,0.219,-0.492,0.111,7.204,-6.367,0.837,1,1.333,2.333,0.213,0.919,1.133,0.514,0.943,1.457,-6.591,5.826,-0.766,0.8,1.067,1.867,0.21,0.906,1.117,0.475,0.871,1.346,-0.914736726683612,0.666666666666667,1.752,1.333,"1"
380372,2003,64.949,18.597,0,441.864,2,-5.349,,,,-10.736,0,71.072,17.916,-4.113,6.797,-11.562,5.859,0.161,9.126,6.124,-0.681,8.848,2.141,3.062,-0.34,1.175,-4,12.246,-1.362,3.909,3.126,,1,0,1,1,0,0,0,0,0,0,0,-2.85,0.481,2.811,-0.039,0.862,1.343,0.215,0.407,0.905,1.12,0.829,1.236,0.959,0.182,-0.165,0.077,3.564,-3.515,0.049,0.653,1.172,1.825,0.223,0.939,1.162,0.458,0.933,1.392,-5.378,5.304,-0.074,0.871,1.562,2.434,0.216,0.907,1.123,0.494,1.006,1.5,-0.250526171299133,0.3594,1.887,1.813,"1"
16233,2003,96.25,68.023,0,312.041,2,-7.918,1,,,-5.947,0,93.047,61.019,-4.202,4.6,-13.961,4,1.138,6,-3.202,-7.004,4.749,2,-1.601,-3.502,6.681,-3,-6.406,-14.008,4.12,2,,0,0,1,1,0,1,-563.125,-563.125,0,0,0,-3.593,0.435,3.322,-0.271,0.87,1.304,0.234,0.478,0.901,1.135,0.791,1.268,1.22,0.174,-0.265,0.111,6.357,-5.877,0.479,0.667,1.333,2,0.234,0.9,1.134,0.56,0.927,1.487,-6.926,6.404,-0.522,0.533,1.067,1.6,0.226,0.87,1.096,0.497,0.822,1.319,-0.76899607185644,0.533333333333333,1.928,1.227,"1"
1926,2003,70.611,57.142,0,230.378,2,-4.781,1,,,-4.478,0,68.612,50.322,-5.405,5,-15.488,4,-0.361,7,-1.999,-6.821,5.298,2,-0.999,-3.41,6.611,-3.802,-3.998,-13.64,3.078,3,,0,0,1,1,1,1,-875.332,-875.332,0,0,0,-2.799,0.6,2.865,0.067,0.8,1.4,0.254,0.414,0.89,1.144,0.826,1.24,0.97,0.219,-0.236,0.111,4.059,-4.155,-0.097,1,1.333,2.333,0.253,0.887,1.14,0.476,0.948,1.424,-6.939,7.105,0.166,0.8,1.067,1.867,0.237,0.83,1.067,0.477,0.95,1.427,-0.450167395848161,0.666666666666667,2.479,1.333,"1"
460542,2003,97.774,64.742,0,335.93,2,-5.483,1,,,-12.08,-0.344,97.941,63.283,-5.9,8.008,-12.449,6,-2.418,11.73,0.166,-1.46,9.085,2.656,0.083,-0.73,-0.057,-6,0.334,-2.919,3.598,5.074,,0,0,1,1,0,0,0,0,1,716.844,716.844,-1.7,0.716,2.11,0.41,0.749,1.465,0.201,0.361,0.908,1.11,0.848,1.21,0.599,0.249,-0.302,0.092,2.053,-2.548,-0.495,1.146,1.2,2.346,0.211,0.952,1.163,0.406,0.951,1.357,-4.601,5.711,1.109,1.528,1.6,3.128,0.197,0.89,1.087,0.499,1.171,1.67,-0.207377561635727,0.6016,2.706,2.135,"1"
8160,2003,81.645,13.684,0,220.584,2,-5.901,1,,,-3.751,0,83.977,14.359,-5.429,5,-15.715,4,-0.488,7,2.333,0.674,5.694,2,1.167,0.337,6.428,-4,4.664,1.349,2.57,3,,1,0,1,1,0,0,0,0,0,0,0,-2.805,0.6,2.895,0.09,0.8,1.4,0.265,0.401,0.884,1.148,0.831,1.232,0.985,0.219,-0.299,0.111,3.894,-4.019,-0.125,1,1.333,2.333,0.264,0.881,1.144,0.458,0.95,1.409,-6.985,7.209,0.224,0.8,1.067,1.867,0.245,0.819,1.064,0.487,1.01,1.497,-0.388284295780115,0.666666666666667,2.49,1.333,"1"
37832,2003,74.078,40.221,0,353.9,2,-3.43,1,,,-6.215,0,72.601,43.693,-3.677,4.6,-13.394,4,1.721,6,-1.477,3.473,4.737,2,-0.739,1.736,6.339,-3,-2.954,6.944,4.261,2,,0,0,0,1,0,0,0,0,0,0,0,-4.111,0.435,3.643,-0.468,0.87,1.304,0.236,0.466,0.9,1.136,0.803,1.269,1.395,0.174,-0.443,0.111,8.003,-7.092,0.911,0.667,1.333,2,0.236,0.9,1.136,0.545,0.939,1.485,-6.933,6.144,-0.789,0.533,1.067,1.6,0.231,0.879,1.11,0.475,0.818,1.293,-0.946830552419884,0.533333333333333,1.687,1.227,"1"
162233,2003,82.664,48.961,0,405.428,2,-4.246,1,,,-8.391,0,81.583,50.127,-3.386,5,-12.435,4,2.131,7,-1.081,1.166,4.44,2,-0.54,0.583,4.259,-3,-2.163,2.333,5.348,3,,0,0,1,1,1,0,0,0,1,523.795,523.795,-4.302,0.6,3.672,-0.629,0.8,1.4,0.228,0.466,0.905,1.133,0.803,1.269,1.471,0.219,-1.018,0.111,8.232,-7.027,1.204,1,1.333,2.333,0.229,0.913,1.142,0.545,0.937,1.482,-6.682,5.704,-0.978,0.8,1.067,1.867,0.223,0.888,1.111,0.475,0.818,1.293,-0.91353178439881,0.666666666666667,1.553,1.333,"1"
908,2003,74.974,57.736,0,221.656,2,-3.627,,,,-4.324,0,71.634,56.612,-5.524,5,-15.636,4,-0.509,7,-3.341,-1.124,5.362,2,-1.671,-0.562,6.593,-4,-6.681,-2.248,2.97,3,,0,0,1,1,0,0,0,0,0,0,0,-2.738,0.6,2.831,0.092,0.8,1.4,0.256,0.419,0.889,1.145,0.822,1.241,0.951,0.219,-0.235,0.111,3.913,-4.044,-0.132,1,1.333,2.333,0.255,0.885,1.14,0.488,0.957,1.446,-6.939,7.172,0.233,0.8,1.067,1.867,0.238,0.827,1.065,0.489,0.96,1.449,-0.428818076763093,0.666666666666667,2.534,1.333,"1"
382428,2003,74.892,17.919,0,419.038,2,-9.207,1,,,-10.734,0,76.755,16.7,-4.408,7,-11.843,6,-0.156,10,1.864,-1.219,8.852,2,0.932,-0.61,1.191,-4,3.726,-2.438,3.891,4,,1,0,1,1,0,0,0,0,2,2261.634,1130.817,-2.651,0.571,2.687,0.035,0.857,1.429,0.215,0.397,0.905,1.119,0.835,1.232,0.893,0.221,-0.162,0.077,3.28,-3.324,-0.044,0.8,1.2,2,0.223,0.939,1.162,0.452,0.95,1.401,-5.361,5.433,0.072,1.067,1.6,2.667,0.214,0.903,1.118,0.492,1.034,1.526,-0.237070225687047,0.4,2.022,1.867,"1"
79972,2003,93.564,51.791,0,285.907,2,-6.232,,,,-7.009,0,92.271,49.326,-5.103,5,-14.418,4,0.158,7,-1.294,-2.465,4.475,2,-0.647,-1.232,5.461,-3,-2.587,-4.929,4.524,3,,0,0,0,1,0,0,0,0,0,0,0,-2.856,0.6,2.825,-0.031,0.8,1.4,0.232,0.438,0.903,1.134,0.814,1.252,0.971,0.219,-0.302,0.111,4.388,-4.34,0.048,1,1.333,2.333,0.232,0.905,1.138,0.506,0.939,1.445,-6.686,6.614,-0.072,0.8,1.067,1.867,0.221,0.861,1.082,0.484,0.899,1.383,-0.536194028033928,0.666666666666667,2.341,1.333,"1"
78945,2003,81.473,71.562,0,280.636,2,-5.86,1,,,-6.981,0,81.026,61.795,-5.178,5,-14.508,4,0.081,7,-0.446,-9.766,4.485,2,-0.223,-4.883,5.476,-3.162,-0.894,-19.533,4.508,3,,0,0,1,1,0,0,0,0,0,0,0,-2.817,0.6,2.802,-0.016,0.8,1.4,0.232,0.447,0.902,1.135,0.811,1.259,0.958,0.219,-0.294,0.111,4.296,-4.273,0.024,1,1.333,2.333,0.233,0.905,1.138,0.518,0.939,1.456,-6.692,6.655,-0.037,0.8,1.067,1.867,0.221,0.859,1.08,0.497,0.901,1.398,-0.524891004106824,0.666666666666667,2.375,1.333,"1"
413908,2003,87.939,52.071,0,359.708,2,-3.461,,,,-12.185,-0.911,89.694,52.251,-4.797,7.782,-9.825,6,-1.781,11.911,1.755,0.181,2.582,2,0.878,0.091,0.334,-6,3.511,0.361,4.689,5.911,,0,0,1,1,0,0,0,0,0,0,0,-1.677,0.76,2.048,0.371,0.771,1.531,0.18,0.375,0.92,1.1,0.834,1.209,0.641,0.282,-0.53,0.143,2.809,-3.431,-0.622,1.182,1.2,2.382,0.187,0.959,1.146,0.419,0.931,1.35,-3.69,4.507,0.817,1.576,1.6,3.176,0.194,0.995,1.19,0.483,1.074,1.557,-0.675238740431733,0.5564,2.2,2.075,"1"
473889,2003,84.319,60.741,0,297.526,2,-4.769,1,,,-12.414,0,83.209,59.145,-6.548,8.6,-12.99,7,-3.295,12,-1.111,-1.597,8.758,3,-0.556,-0.798,-0.523,-6,-2.221,-3.192,3.555,5,,0,0,1,1,0,0,0,0,1,338.235,338.235,-1.481,0.581,1.984,0.503,0.814,1.395,0.201,0.347,0.908,1.11,0.854,1.201,0.534,0.216,-0.312,0.125,1.785,-2.391,-0.607,1,1.4,2.4,0.211,0.952,1.163,0.387,0.953,1.341,-4.447,5.959,1.511,1.333,1.867,3.2,0.196,0.882,1.078,0.491,1.207,1.698,-0.205469260170266,0.72,3.004,2.293,"1"
11181,2003,85.637,42.52,0,250.925,2,-4.929,5,,,-4.623,0,80.352,45.125,-5.168,5,-15.227,4,-0.079,7,-5.285,2.605,5.318,2,-2.643,1.302,6.468,-3.067,-10.57,5.21,3.181,3,,0,0,1,1,0,1,-475.589,-475.589,0,0,0,-2.931,0.6,2.946,0.015,0.8,1.4,0.254,0.425,0.89,1.145,0.818,1.243,1.014,0.219,-0.273,0.111,4.31,-4.333,-0.022,1,1.333,2.333,0.253,0.887,1.14,0.491,0.946,1.437,-6.949,6.985,0.036,0.8,1.067,1.867,0.238,0.832,1.07,0.48,0.925,1.406,-0.47055530086897,0.666666666666667,2.371,1.333,"1"
