pix,year,for_age_2018,for_con_2018,for_pro,elev,p4_trend,p4_trend_slope,trend_20yrs,gfc_tsince,gfc_wsum,gfc_csum,delta_for_age_lag3,delta_for_con_lag3,delta_cmi_sm_lag3,delta_dd5_wt_lag3,deltap_for_age_lag3,deltap_for_con_lag3,deltap_cmi_sm_lag3,deltap_dd5_wt_lag3,avg_for_age,avg_for_con,avg_cmi_sm,avg_dd5_wt,min_cmi_sm,min_dd5_wt,max_cmi_sm,max_dd5_wt,delta_for_age_lag2,delta_for_con_lag2,delta_cmi_sm_lag2,delta_dd5_wt_lag2,deltap_for_age_lag2,deltap_for_con_lag2,deltap_cmi_sm_lag2,deltap_dd5_wt_lag2,delta_for_age_lag1,delta_for_con_lag1,delta_cmi_sm_lag1,delta_dd5_wt_lag1,deltap_for_age_lag1,deltap_for_con_lag1,deltap_cmi_sm_lag1,deltap_dd5_wt_lag1,delta_for_age,delta_for_con,delta_cmi_sm,delta_dd5_wt,deltap_for_age,deltap_for_con,deltap_cmi_sm,deltap_dd5_wt,fire,harv,insc,gfc,canlad,abio,count_brk_neg,sum_brk_magnitude_neg,avg_brk_magnitude_neg,count_brk_pos,sum_brk_magnitude_pos,avg_brk_magnitude_pos,cmi_sm_nrange,dd5_wt_nrange,min_cmi_sm_rel,max_cmi_sm_rel,min_dd5_wt_rel,max_dd5_wt_rel,map_nrange,mat_nrange,min_map_rel,max_map_rel,min_mat_rel,max_mat_rel,cmi_sm_cv,dd5_wt_cv,cmi_sm_cqv,dd5_wt_cqv,cmi_sm_nrange30,min_cmi_sm_rel30,max_cmi_sm_rel30,dd5_wt_nrange30,min_dd5_wt_rel30,max_dd5_wt_rel30,map_nrange30,min_map_rel30,max_map_rel30,mat_nrange30,min_mat_rel30,max_mat_rel30,cmi_sm_nrange30_reg,min_cmi_sm_rel30_reg,max_cmi_sm_rel30_reg,dd5_wt_nrange30_reg,min_dd5_wt_rel30_reg,max_dd5_wt_rel30_reg,map_nrange30_reg,min_map_rel30_reg,max_map_rel30_reg,mat_nrange30_reg,min_mat_rel30_reg,max_mat_rel30_reg,cmi_sm_rel30,dd5_wt_rel30,cmi_sm_rel30_reg,dd5_wt_rel30_reg,cmi_sm_rel30p_reg,dd5_wt_rel30p_reg
14247,2018,73.657,88.832,0,272.233,2,-8.781,,1,19.167,29,-0.354,21.51,-1.877,0.0,-0.478,31.951,27.982,0.0,73.48,96.102,-7.711,4.5,-12.204,4.0,-2.796,5.0,-0.236,14.34,-0.086,-9.0,-0.319,19.25,1.012,-0.692,-0.118,7.17,-15.7,-1.26,-0.16,8.78,-220.661,-0.24,-0.354,11.055,1.326,1.0,-0.481,12.445,-15.446,25.0,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-1.22,0.222,1.583,0.363,0.889,1.111,0.19,0.57,0.877,1.067,0.7,1.27,0.437,0.111,-0.214,0.111,2.931,-3.802,-0.871,0.333,1.333,1.667,0.187,0.863,1.05,0.751,0.922,1.672,4.316,-5.598,-1.283,0.267,1.067,1.333,0.177,0.816,0.993,0.715,0.878,1.592,-4.50086001014709,1.5,-5.531,0.75,-253.716,20.0
14248,2018,75.196,87.715,0,279.247,2,-8.69,,2,25.5,55,-1.23,24.626,-1.882,0.0,-1.609,39.034,28.455,0.0,74.581,95.91,-7.629,4.5,-12.123,4.0,-2.707,5.0,-0.82,16.417,-0.074,-9.0,-1.079,23.026,0.879,-0.692,-0.41,8.208,-15.703,-1.0,-0.542,10.324,-217.885,-0.2,-1.23,12.285,1.305,1.0,-1.636,14.006,-15.36,25.0,,1,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-1.234,0.222,1.589,0.355,0.889,1.111,0.191,0.575,0.877,1.067,0.698,1.272,0.441,0.111,-0.215,0.111,3.005,-3.869,-0.864,0.333,1.333,1.667,0.187,0.862,1.05,0.764,0.928,1.693,4.319,-5.561,-1.242,0.267,1.067,1.333,0.177,0.816,0.994,0.717,0.871,1.588,-4.4959793605804395,1.5,-5.449,0.75,-249.954,20.0
230256,2018,60.433,18.366,0,277.906,2,-4.474,1,0,0.0,0,-13.792,-0.132,-1.645,-1.0,-18.581,-0.714,51.942,-0.167,53.537,18.301,-4.823,5.999,-9.139,5.0,0.255,7.0,-9.195,-0.088,3.055,-13.995,-13.206,-0.477,-38.833,-0.737,-4.597,-0.044,-14.318,-2.0,-7.069,-0.239,-150.621,-0.286,-13.792,-0.131,-0.782,2.0,-22.822,-0.713,16.251,40.0,,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,-1.948,0.333,1.895,-0.053,0.833,1.167,0.21,0.508,0.88,1.09,0.729,1.237,0.695,0.167,-0.293,0.166,1.904,-1.852,0.052,0.5,1.25,1.75,0.242,1.016,1.258,0.64,0.919,1.559,4.309,-4.192,0.117,0.533,1.333,1.867,0.223,0.937,1.16,0.745,1.07,1.815,0.11168904495238952,1.9989999999999997,-2.643,2.249,-121.239,59.973
231285,2018,44.468,8.459,0,282.193,2,-6.043,1,0,0.0,0,-28.977,-3.077,-1.637,-1.0,-39.454,-26.673,53.115,-0.167,29.98,7.064,-4.745,5.948,-9.082,5.0,0.346,7.0,-19.318,-2.051,3.086,-13.791,-30.286,-19.515,-39.539,-0.734,-9.659,-1.026,-14.313,-2.0,-17.845,-10.817,-149.187,-0.286,-28.977,-2.533,-0.806,2.0,-65.164,-29.944,17.08,40.0,,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,-1.987,0.336,1.914,-0.073,0.841,1.177,0.209,0.515,0.88,1.09,0.724,1.239,0.71,0.16,-0.3,0.156,1.929,-1.858,0.071,0.5,1.25,1.75,0.242,1.016,1.258,0.649,0.914,1.563,4.325,-4.166,0.159,0.533,1.333,1.867,0.223,0.939,1.162,0.753,1.06,1.813,0.1426223564147895,1.9480000000000004,-2.565,2.198,-117.661,58.613
232311,2018,75.051,15.707,0,257.289,2,-5.383,1,0,0.0,0,-10.113,1.053,-1.638,-1.0,-11.875,7.186,47.096,-0.167,69.995,16.234,-5.115,6.0,-9.414,5.0,-0.073,7.0,-6.742,0.702,3.075,-14.782,-8.243,4.678,-37.541,-0.747,-3.371,0.351,-14.234,-2.782,-4.299,2.286,-156.109,-0.357,-10.113,1.053,-0.741,2.0,-13.475,6.704,14.484,40.0,,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,-1.826,0.333,1.84,0.014,0.833,1.167,0.209,0.494,0.88,1.09,0.737,1.232,0.652,0.167,-0.273,0.167,1.784,-1.798,-0.014,0.5,1.25,1.75,0.242,1.017,1.259,0.622,0.928,1.55,4.285,-4.318,-0.033,0.533,1.333,1.867,0.221,0.932,1.154,0.739,1.102,1.841,0.12059808731078991,2.0,-2.935,2.25,-134.633,60.0
206501,2018,71.939,92.376,0,312.303,2,-4.101,5,1,54.0,54,-2.701,12.918,-0.936,-0.57,-3.619,16.258,26.3,-0.114,70.589,96.123,-3.669,5.108,-7.721,4.43,1.274,6.0,-1.801,8.612,2.042,-10.605,-2.442,10.281,-31.238,-0.705,-0.9,4.306,-13.986,-1.57,-1.236,4.889,-147.361,-0.262,-2.701,5.685,0.761,1.57,-3.755,6.154,-16.93,35.44,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-2.452,0.307,2.104,-0.347,0.867,1.175,0.206,0.569,0.887,1.092,0.693,1.262,0.878,0.111,-0.362,0.039,2.766,-2.375,0.392,0.393,1.108,1.5,0.229,0.987,1.216,0.736,0.896,1.632,4.126,-3.542,0.584,0.419,1.181,1.6,0.214,0.924,1.139,0.738,0.898,1.636,-0.41741880798340025,1.1079999999999997,-1.489,1.358,-68.303,36.213
20242,2018,84.746,25.991,0,422.285,2,-8.907,,1,38.0,38,-15.498,1.391,0.612,0.0,-15.46,5.654,-9.253,0.0,76.998,26.687,-4.143,4.0,-9.182,4.0,0.465,4.0,-10.332,0.927,-0.746,-8.0,-10.867,3.699,14.193,-0.667,-5.166,0.463,-15.665,-1.0,-5.746,1.814,-162.113,-0.2,-15.497,1.391,4.149,0.0,-18.286,5.352,-69.127,0.0,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-2.329,0.0,2.216,-0.112,1.0,1.0,0.166,0.623,0.905,1.071,0.671,1.293,0.898,0.0,-0.684,0.0,26.792,-25.5,1.291,0.0,1.333,1.333,0.164,0.893,1.057,0.862,0.929,1.791,4.425,-4.212,0.213,0.0,1.067,1.067,0.166,0.903,1.069,0.686,0.739,1.425,-3.782927446842194,1.0,-1.963,0.25,-90.046,6.667
299024,2018,75.304,60.838,0,362.799,2,-3.75,,1,55.0,55,5.029,11.537,-0.336,-1.0,7.156,23.401,21.306,-0.167,77.819,66.384,-1.164,5.5,-5.462,5.0,3.609,6.0,3.352,7.691,3.981,-11.053,4.659,14.471,-67.543,-0.689,1.676,3.846,-12.214,-2.0,2.276,6.748,-118.571,-0.286,5.029,10.649,1.024,1.0,6.678,17.504,-53.528,20.0,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-7.793,0.182,4.692,-3.101,0.909,1.091,0.189,0.55,0.901,1.089,0.701,1.251,2.78,0.091,-1.184,0.091,2.966,-1.786,1.18,0.25,1.25,1.5,0.224,1.072,1.296,0.705,0.898,1.604,4.161,-2.506,1.656,0.267,1.333,1.6,0.21,1.004,1.214,0.72,0.916,1.636,1.8941908226013202,1.5,1.016,1.75,46.606,46.667
209634,2018,81.646,81.574,0,267.413,2,-5.265,,2,17.667,43,-4.799,16.958,-1.447,-0.612,-5.552,26.244,35.737,-0.109,79.247,87.711,-4.974,5.5,-8.998,5.0,0.111,6.0,-3.199,11.306,2.328,-12.022,-3.77,16.09,-29.755,-0.706,-1.6,5.653,-14.317,-2.0,-1.922,7.446,-162.306,-0.286,-4.799,9.935,-0.015,1.0,-5.878,12.179,0.273,20.0,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-1.831,0.182,1.809,-0.022,0.909,1.091,0.209,0.525,0.882,1.091,0.718,1.243,0.656,0.091,-0.218,0.091,2.029,-2.004,0.025,0.25,1.25,1.5,0.236,0.993,1.229,0.666,0.911,1.577,4.178,-4.128,0.051,0.267,1.333,1.6,0.217,0.915,1.132,0.739,1.01,1.749,-0.4835438957214402,1.5,-2.794,1.75,-128.165,46.667
324805,2018,105.383,79.196,0,308.105,2,-3.652,1,2,13.0,27,7.237,15.119,-0.67,-1.0,7.374,23.595,45.148,-0.167,109.002,86.755,-2.149,6.25,-6.829,5.0,2.891,7.0,4.824,10.08,4.819,-14.723,4.797,14.584,-69.109,-0.746,2.412,5.04,-12.396,-3.0,2.342,6.796,-121.031,-0.375,7.237,15.119,-0.351,2.0,6.867,19.091,16.295,40.0,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-4.523,0.32,3.178,-1.345,0.8,1.12,0.188,0.507,0.898,1.086,0.725,1.232,1.602,0.133,-0.601,0.098,2.148,-1.509,0.639,0.5,1.25,1.75,0.231,1.105,1.336,0.639,0.913,1.551,4.459,-3.133,1.326,0.533,1.333,1.867,0.213,1.018,1.231,0.738,1.054,1.792,2.37673347091675,2.25,0.031,2.5,1.422,66.667
325833,2018,107.02,73.966,0,319.625,2,-3.976,1,2,9.167,21,11.074,13.908,-0.646,-1.0,11.542,23.158,50.194,-0.167,112.557,80.92,-1.938,6.25,-6.639,5.0,3.124,7.0,7.383,9.272,4.849,-14.283,7.41,14.332,-71.498,-0.741,3.692,4.636,-12.385,-3.0,3.573,6.687,-118.494,-0.375,11.074,13.907,-0.37,2.0,10.348,18.802,19.141,40.0,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-5.038,0.32,3.426,-1.612,0.8,1.12,0.188,0.51,0.898,1.086,0.724,1.234,1.785,0.133,-0.67,0.098,2.239,-1.523,0.716,0.5,1.25,1.75,0.231,1.106,1.337,0.645,0.916,1.561,4.478,-3.045,1.433,0.533,1.333,1.867,0.213,1.022,1.235,0.737,1.047,1.783,2.4221288795471203,2.25,0.242,2.5,11.101,66.667
326860,2018,112.553,58.011,0,319.001,2,-3.758,1,1,8.167,11,14.224,10.728,-0.64,-1.0,14.466,22.689,50.235,-0.167,119.665,63.375,-1.905,6.25,-6.603,5.0,3.154,7.0,9.483,7.152,4.861,-14.005,9.201,14.062,-71.749,-0.737,4.742,3.576,-12.361,-3.0,4.398,6.569,-118.321,-0.375,14.224,10.728,-0.344,2.0,12.638,18.493,17.973,40.0,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-5.122,0.32,3.466,-1.656,0.8,1.12,0.187,0.506,0.898,1.086,0.726,1.231,1.814,0.133,-0.676,0.098,2.241,-1.517,0.725,0.5,1.25,1.75,0.231,1.107,1.338,0.638,0.915,1.553,4.476,-3.029,1.447,0.533,1.333,1.867,0.213,1.022,1.235,0.73,1.048,1.779,2.4481222343444795,2.25,0.275,2.5,12.615,66.667
326861,2018,111.047,66.763,0,330.897,2,-4.102,1,1,4.0,4,13.765,12.028,-0.628,-1.0,14.15,21.975,57.457,-0.167,117.929,72.778,-1.73,6.25,-6.451,5.0,3.352,7.0,9.177,8.019,4.879,-14.0,9.009,13.651,-73.924,-0.737,4.589,4.009,-12.375,-3.0,4.311,6.388,-116.154,-0.375,13.765,12.029,-0.38,2.0,12.396,18.017,22.08,40.0,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-5.666,0.32,3.729,-1.938,0.8,1.12,0.187,0.515,0.898,1.086,0.719,1.235,2.008,0.133,-0.751,0.098,2.332,-1.535,0.798,0.5,1.25,1.75,0.231,1.107,1.338,0.65,0.908,1.558,4.497,-2.959,1.538,0.533,1.333,1.867,0.214,1.025,1.239,0.738,1.03,1.768,2.4728741836547896,2.25,0.45,2.5,20.642,66.667
326891,2018,112.412,73.926,0,333.568,2,-3.92,,2,8.0,16,17.532,18.906,-0.721,-0.866,18.478,34.362,93.032,-0.144,121.178,83.075,-1.831,6.284,-6.735,5.134,3.33,7.0,11.688,12.604,5.041,-14.52,11.604,20.554,-77.115,-0.739,5.844,6.302,-12.726,-2.866,5.484,9.319,-113.321,-0.358,17.532,17.888,-0.929,1.866,15.596,24.197,62.099,36.346,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-5.497,0.297,3.678,-1.819,0.817,1.114,0.189,0.506,0.896,1.085,0.726,1.232,1.953,0.124,-0.848,0.095,2.313,-1.548,0.765,0.429,1.182,1.611,0.234,1.11,1.344,0.638,0.916,1.554,4.617,-3.089,1.528,0.498,1.369,1.867,0.219,1.037,1.256,0.735,1.055,1.79,2.51994738006592,1.9387927856445302,0.349,2.534,16.009,67.573
276536,2018,31.83,71.03,0,186.165,2,-6.644,1,3,8.881,44,-17.779,16.507,-1.454,-1.0,-35.838,30.275,35.646,-0.143,25.25,79.284,-5.783,7.0,-10.232,6.0,-0.918,8.0,-11.853,11.004,3.962,-17.0,-27.134,18.332,-41.727,-0.739,-5.926,5.502,-13.52,-3.0,-15.696,8.396,-169.275,-0.333,-10.675,16.508,-0.915,2.0,-33.538,23.241,16.537,33.333,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-1.611,0.286,1.769,0.159,0.857,1.143,0.201,0.453,0.886,1.087,0.761,1.215,0.573,0.143,-0.256,0.143,1.374,-1.509,-0.135,0.4,1.2,1.6,0.241,1.062,1.302,0.56,0.94,1.5,4.272,-4.694,-0.421,0.533,1.6,2.133,0.214,0.945,1.16,0.739,1.24,1.979,0.9958405418395992,2.0,-3.603,3.25,-165.275,86.667
231287,2018,60.554,25.607,0,273.06,2,-3.984,1,0,0.0,0,-9.697,-0.322,-1.659,-1.0,-13.803,-1.242,51.378,-0.167,55.705,25.446,-4.922,6.0,-9.242,5.0,0.144,7.0,-6.465,-0.214,3.092,-14.0,-9.647,-0.829,-38.747,-0.737,-3.232,-0.107,-14.322,-2.0,-5.067,-0.416,-151.813,-0.286,-9.698,-0.322,-0.813,2.0,-16.015,-1.257,16.633,40.0,,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,-1.907,0.333,1.878,-0.029,0.833,1.167,0.21,0.499,0.88,1.09,0.731,1.23,0.681,0.167,-0.289,0.167,1.859,-1.83,0.029,0.5,1.25,1.75,0.243,1.016,1.259,0.625,0.915,1.54,4.306,-4.239,0.066,0.533,1.333,1.867,0.224,0.936,1.159,0.739,1.081,1.82,0.1271390228271505,2.0,-2.742,2.25,-125.78,60.0
15275,2018,75.023,83.338,0,282.953,2,-9.808,,2,19.5,39,-0.01,17.292,-1.862,0.0,-0.013,26.182,28.337,0.0,75.018,90.923,-7.563,4.5,-12.063,4.0,-2.637,5.0,-0.007,11.528,-0.074,-9.0,-0.009,16.053,0.885,-0.692,-0.003,5.764,-15.694,-1.0,-0.004,7.43,-216.141,-0.2,-0.01,14.347,1.314,1.0,-0.013,17.215,-15.582,25.0,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-1.246,0.222,1.595,0.349,0.889,1.111,0.19,0.572,0.877,1.067,0.7,1.272,0.446,0.111,-0.218,0.111,3.048,-3.901,-0.853,0.333,1.333,1.667,0.187,0.863,1.051,0.762,0.931,1.693,4.324,-5.533,-1.21,0.267,1.067,1.333,0.178,0.818,0.996,0.712,0.871,1.583,-4.4705915813446,1.5,-5.383,0.75,-246.927,20.0
10010,2018,72.689,85.761,0,362.918,2,-3.889,1,2,19.767,43,-10.637,14.577,-0.212,0.0,-12.766,20.478,2.983,0.0,67.371,91.785,-5.805,4.0,-10.755,4.0,-1.054,4.0,-7.092,9.718,-0.739,-8.0,-8.889,12.78,11.233,-0.667,-3.546,4.859,-15.82,-1.0,-4.651,6.006,-186.074,-0.2,-10.637,11.032,3.225,0.0,-14.634,12.864,-44.069,0.0,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-1.671,0.0,1.853,0.182,1.0,1.0,0.168,0.613,0.897,1.065,0.679,1.293,0.623,0.0,-0.421,0.0,6.989,-7.748,-0.759,0.0,1.333,1.333,0.164,0.878,1.042,0.83,0.92,1.75,4.45,-4.933,-0.483,0.0,1.067,1.067,0.162,0.867,1.03,0.701,0.777,1.478,-4.4169831800460795,1.0,-3.625,0.25,-166.284,6.667
367650,2018,84.911,14.673,0,526.497,2,-4.12,1,10,0.4,5,-5.062,-1.806,1.981,-1.0,-5.626,-10.959,-302.443,-0.167,82.38,13.84,3.657,6.0,0.638,5.0,6.716,7.0,-3.374,-1.204,5.211,-11.0,-3.822,-7.583,-134.131,-0.688,-1.687,-0.602,-8.839,-2.0,-1.948,-3.941,-86.955,-0.286,-5.062,-1.528,5.39,2.0,-5.962,-10.414,406.486,40.0,,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.662,0.333,0.174,1.836,0.833,1.167,0.203,0.559,0.913,1.116,0.692,1.251,-0.738,0.118,0.684,0.042,9.584,1.006,10.591,0.5,1.25,1.75,0.238,1.069,1.307,0.73,0.903,1.633,2.788,0.293,3.081,0.533,1.333,1.867,0.254,1.143,1.397,0.673,0.831,1.504,4.2911511607170105,2.0,5.837,2.25,267.752,60.0
195132,2018,61.046,93.153,0,383.21,2,-4.973,,1,43.0,43,-13.593,9.536,-0.383,-1.0,-18.212,11.404,10.704,-0.2,54.25,97.157,-2.692,4.75,-6.727,4.0,2.063,5.0,-9.062,6.357,1.632,-10.0,-12.926,7.324,-29.179,-0.714,-4.531,3.179,-13.949,-2.0,-6.909,3.533,-139.658,-0.333,-13.593,6.794,1.817,1.0,-22.267,7.293,-45.872,25.0,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-3.265,0.211,2.499,-0.766,0.842,1.053,0.201,0.598,0.892,1.093,0.679,1.277,1.186,0.091,-0.62,0.026,4.124,-3.156,0.968,0.333,1.333,1.667,0.22,0.976,1.195,0.791,0.899,1.69,4.032,-3.086,0.946,0.267,1.067,1.333,0.212,0.941,1.153,0.72,0.818,1.538,-0.5604005737304703,1.75,-0.512,1.0,-23.486,26.667
195133,2018,59.891,95.358,0,385.455,2,-4.09,,1,51.0,51,-5.275,10.379,-0.391,-1.0,-8.095,12.214,11.036,-0.2,57.254,98.424,-2.672,4.75,-6.709,4.0,2.092,5.0,-3.516,6.919,1.634,-10.0,-5.545,7.823,-29.346,-0.714,-1.758,3.46,-13.96,-2.0,-2.852,3.765,-139.238,-0.333,-5.274,4.464,1.799,1.0,-8.806,4.681,-45.73,25.0,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-3.294,0.211,2.511,-0.783,0.842,1.053,0.201,0.599,0.892,1.093,0.68,1.279,1.196,0.091,-0.622,0.026,4.162,-3.172,0.989,0.333,1.333,1.667,0.22,0.976,1.196,0.793,0.901,1.695,4.037,-3.078,0.96,0.267,1.067,1.333,0.212,0.941,1.154,0.72,0.818,1.538,-0.5571830959320101,1.75,-0.492,1.0,-22.569,26.667
210660,2018,80.726,76.562,0,268.913,2,-6.085,1,2,8.5,19,-4.546,8.632,-1.428,-0.874,-5.331,12.707,35.095,-0.149,78.452,80.794,-4.962,5.5,-8.984,5.0,0.112,6.0,-3.031,5.755,2.34,-12.155,-3.619,8.128,-29.858,-0.709,-1.515,2.877,-14.288,-2.0,-1.842,3.904,-162.53,-0.286,-4.547,8.295,0.018,1.0,-5.633,10.834,-0.327,20.0,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-1.833,0.182,1.811,-0.023,0.909,1.091,0.209,0.525,0.882,1.091,0.716,1.241,0.657,0.091,-0.219,0.091,2.022,-1.997,0.025,0.25,1.25,1.5,0.235,0.993,1.229,0.667,0.909,1.575,4.172,-4.121,0.051,0.267,1.333,1.6,0.217,0.915,1.132,0.739,1.007,1.746,-0.4628449554443401,1.5,-2.782,1.75,-127.615,46.667
210663,2018,81.658,74.919,0,264.432,2,-4.397,,2,13.333,30,-1.129,11.25,-1.448,-0.849,-1.364,17.67,35.639,-0.145,81.093,80.296,-4.996,5.5,-9.024,5.0,0.084,6.0,-0.752,7.5,2.351,-12.427,-0.913,11.124,-29.903,-0.713,-0.376,3.75,-14.302,-2.0,-0.458,5.269,-162.689,-0.286,-1.129,10.362,-0.02,1.0,-1.383,13.831,0.363,20.0,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-1.823,0.182,1.806,-0.017,0.909,1.091,0.209,0.524,0.882,1.091,0.719,1.242,0.653,0.091,-0.218,0.091,2.01,-1.991,0.019,0.25,1.25,1.5,0.235,0.994,1.229,0.663,0.91,1.572,4.178,-4.139,0.039,0.267,1.333,1.6,0.217,0.914,1.131,0.739,1.014,1.753,-0.4636775932312007,1.5,-2.816,1.75,-129.174,46.667
5622,2018,75.473,93.132,0,288.537,2,-4.258,,0,0.0,1,0.25,8.434,2.58,-0.174,0.332,9.958,-29.439,-0.035,75.598,96.786,-2.07,5.457,-6.511,4.826,2.699,6.0,0.167,5.623,-1.765,-13.174,0.222,6.426,39.941,-0.732,0.083,2.811,-15.975,-3.174,0.11,3.112,-163.16,-0.397,0.25,6.372,8.883,1.174,0.331,6.842,-143.645,24.327,,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,-4.449,0.215,3.145,-1.304,0.884,1.1,0.17,0.47,0.93,1.099,0.755,1.224,2.074,0.1,-1.912,0.095,15.946,-11.273,4.673,0.391,1.609,2.0,0.171,0.938,1.11,0.592,0.951,1.543,4.225,-2.987,1.238,0.313,1.287,1.6,0.174,0.955,1.129,0.638,1.025,1.662,-1.4924343299865719,2.457,0.11,1.707,5.046,45.52
6128,2018,125.996,60.533,0,217.079,2,-5.023,1,3,16.633,52,14.43,2.297,-3.037,-1.0,12.934,3.944,52.561,-0.2,133.21,61.682,-8.403,4.5,-12.623,4.0,-3.571,5.0,9.62,1.531,0.431,-11.0,8.266,2.595,-4.661,-0.733,4.81,0.765,-15.581,-2.0,3.969,1.28,-230.284,-0.333,14.429,2.297,0.212,1.0,11.452,3.795,-2.405,25.0,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-1.077,0.222,1.502,0.425,0.889,1.111,0.21,0.532,0.861,1.072,0.725,1.257,0.383,0.111,-0.142,0.111,2.343,-3.268,-0.924,0.333,1.333,1.667,0.207,0.848,1.055,0.683,0.93,1.613,4.152,-5.79,-1.638,0.267,1.067,1.333,0.193,0.789,0.982,0.739,1.006,1.745,-4.54019248771667,1.5,-6.223,0.75,-285.459,20.0
6756,2018,77.684,85.065,1,337.23,2,-5.152,1,0,0.0,0,-6.033,23.173,2.027,-1.0,-7.206,37.441,-23.875,-0.2,74.667,93.286,-3.587,4.5,-8.608,4.0,0.547,5.0,-4.022,15.449,-1.336,-11.394,-4.923,22.192,26.058,-0.74,-2.011,7.724,-15.648,-2.218,-2.523,9.987,-170.365,-0.357,-6.033,13.109,6.638,1.0,-7.766,15.411,-102.708,25.0,,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,-2.552,0.222,2.4,-0.152,0.889,1.111,0.159,0.533,0.921,1.08,0.722,1.254,1.122,0.111,-1.08,0.111,14.833,-13.947,0.886,0.333,1.333,1.667,0.157,0.912,1.07,0.696,0.943,1.639,4.2,-3.949,0.251,0.267,1.067,1.333,0.159,0.922,1.081,0.661,0.896,1.557,-2.969797122001648,1.5,-1.407,0.75,-64.541,20.0
7056,2018,87.605,91.764,0,235.379,2,-6.306,,2,26.0,52,2.7,12.759,-2.007,0.0,3.18,16.15,28.042,0.0,88.956,96.032,-8.302,4.5,-12.75,4.0,-3.421,5.0,1.8,8.506,-0.133,-9.0,2.098,10.216,1.473,-0.692,0.9,4.253,-15.738,-2.0,1.038,4.86,-239.398,-0.333,2.701,6.935,1.291,1.0,3.083,7.557,-14.088,25.0,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-1.124,0.222,1.536,0.412,0.889,1.111,0.191,0.552,0.876,1.067,0.709,1.262,0.402,0.111,-0.196,0.111,2.567,-3.508,-0.941,0.333,1.333,1.667,0.187,0.857,1.045,0.723,0.929,1.651,4.279,-5.849,-1.569,0.267,1.067,1.333,0.175,0.804,0.979,0.715,0.919,1.634,-4.66721482467651,1.5,-6.122,0.75,-280.826,20.0
7057,2018,82.381,94.141,0,239.678,2,-5.379,,2,27.5,55,0.719,16.521,-2.013,0.0,0.88,21.284,28.412,0.0,82.74,98.448,-8.244,4.5,-12.693,4.0,-3.355,5.0,0.479,11.014,-0.12,-9.0,0.585,13.25,1.337,-0.692,0.24,5.507,-15.742,-2.0,0.292,6.213,-236.936,-0.333,0.718,5.859,1.269,1.0,0.872,6.224,-13.948,25.0,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-1.133,0.222,1.54,0.407,0.889,1.111,0.191,0.552,0.876,1.067,0.709,1.261,0.405,0.111,-0.197,0.111,2.606,-3.543,-0.936,0.333,1.333,1.667,0.187,0.857,1.044,0.731,0.94,1.671,4.283,-5.822,-1.539,0.267,1.067,1.333,0.176,0.804,0.98,0.714,0.918,1.632,-4.66114429855347,1.5,-6.064,0.75,-278.165,20.0
7058,2018,83.692,93.59,0,233.893,2,-5.93,,1,28.0,53,-5.368,17.277,-2.032,0.0,-6.027,22.64,28.432,0.0,81.009,98.235,-8.326,4.5,-12.766,4.0,-3.443,5.0,-3.579,11.518,-0.117,-9.0,-4.101,14.034,1.291,-0.692,-1.79,5.759,-15.736,-2.0,-2.094,6.557,-239.988,-0.333,-5.367,6.41,1.264,1.0,-6.413,6.849,-13.771,25.0,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-1.12,0.222,1.533,0.414,0.889,1.111,0.191,0.564,0.875,1.067,0.706,1.271,0.4,0.111,-0.194,0.111,2.544,-3.483,-0.939,0.333,1.333,1.667,0.187,0.857,1.045,0.74,0.926,1.666,4.277,-5.856,-1.579,0.267,1.067,1.333,0.176,0.803,0.979,0.733,0.918,1.651,-4.66068103408813,1.5,-6.146,0.75,-281.927,20.0
